hsr_value,code,product_name,brands,categories,categories_tags,labels,labels_tags,countries,nutriscore_grade,nova_group,energy-kj_100g,energy_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,proteins_100g,fiber_100g,salt_100g,sodium_100g,energy_kj_100g,sugar_energy_ratio,category_primary
1.5,9310645350608,Classic Chocolate Tart,Coles,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Sweet pies, Tartlets, Chocolate pies, Tartlet biscuits with chocolate",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits|en:sweet-pies|en:tartlets|en:chocolate-pies|en:tartlet-biscuits-with-chocolate,"Sustainable, No artificial flavors, Sustainable Palm Oil, Health Star Rating, Health Star Rating 1.5, No artificial colors, No artificial colours or flavours, Coles",en:sustainable|en:no-artificial-flavors|en:sustainable-palm-oil|en:health-star-rating|en:health-star-rating-1-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours|en:coles,en:Australia,e,4.0,1450.0,1450.0,44.3,26.9,16.1,10.0,4.9,2.2,0.15,0.06,1450.0,0.018551724137931033,snacks
1.5,9300633588489,Woolworths Original Salted Corn chips,Woolworths,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:corn-chips,"Health Star Rating, Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,en:au,e,4.0,,2072.0,58.4,4.0,25.6,10.0,8.0,,1.07,0.428,2072.0,0.0019305019305019305,snacks
1.5,4088700110690,Nut Butter Bars (Peanut Butter & Salted Caramel),Hillcrest (Aldi),,,"Health Star Rating, Health Star Rating 1.5, en:sustainable-palm-oil",en:sustainable|en:sustainable-palm-oil|en:health-star-rating|en:health-star-rating-1-5,en:au,unknown,4.0,,2164.0,51.142857142857,18.0,29.428571428571,12.0,12.285714285714,,0.65714285714285,0.26285714285714,2164.0,0.00831792975970425,
1.5,9310645045238,Vanilla Slice,Coles,"Dairies,Condiments,Sauces,Dessert sauces,Custards and pastry creams",en:dairies|en:condiments|en:sauces|en:dessert-sauces|en:custards-and-pastry-creams,"No artificial flavors, Health Star Rating, Health Star Rating 1.5, Health Star Rating 2, No artificial colors, No artificial colours or flavours, en:rainforest-alliance",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-1-5|en:health-star-rating-2|en:no-artificial-colors|en:no-artificial-colours-or-flavours|en:rainforest-alliance,Australia,d,4.0,1230.0,1230.0,43.6,21.0,11.7,7.3,2.6,1.5,0.2625,0.105,1230.0,0.01707317073170732,dairies
1.5,93365376,Yoghurt almond apricot,Go Natural,,,"No gluten, Vegetarian, Low or no Sodium, Australian made, Health Star Rating, Health Star Rating 1.5, Low Sodium, en:no-artificial-colors",en:no-gluten|en:vegetarian|en:low-or-no-sodium|en:australian-made|en:health-star-rating|en:health-star-rating-1-5|en:low-sodium|en:no-artificial-colors,"France, en:australia",unknown,,,1925.0,51.9,35.9,25.6,16.7,6.9,,1.2,0.48,1925.0,0.018649350649350648,
1.5,9300633656171,Toasted coconut flakes,Certified organic,,,"Health Star Rating, Health Star Rating 1.5, en:source-of-fibre",en:source-of-fibre|en:health-star-rating|en:health-star-rating-1-5,au,unknown,,,2887.0,7.0,7.0,68.5,65.5,7.5,12.0,0.975,0.39,2887.0,0.0024246622791825423,
1.5,9310015251740,Tasty Toobs 150g,Smith's,"Snacks, Salty snacks",en:snacks|en:salty-snacks,"Health Star Rating, Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,Australia,e,,2110.0,2110.0,54.0,3.4,28.5,2.6,6.4,2.7,2.75,1.1,2110.0,0.0016113744075829384,snacks
1.5,9310012020202,Masterfood Satay merinade 375g,Masterfoods,"Condiments, Sauces, Curry sauces",en:condiments|en:sauces|en:curry-sauces,"Australian made, Health Star Rating, Health Star Rating 1.5",en:australian-made|en:health-star-rating|en:health-star-rating-1-5,"Poland, en:australia",e,4.0,,635.0,22.7,18.4,5.41,2.16,2.43,,2.87,1.15,635.0,0.028976377952755903,condiments
1.5,93718141,Lemon butter,Masterfoods,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves, Jams",en:plant-based-foods-and-beverages|en:plant-based-foods|en:breakfasts|en:spreads|en:plant-based-spreads|en:sweet-spreads|en:fruit-and-vegetable-preserves|en:jams,"Australian made, Health Star Rating, Health Star Rating 1.5",en:australian-made|en:health-star-rating|en:health-star-rating-1-5,en:au,d,,,935.0,45.5,45.5,3.0,1.5,2.5,,0.0875,0.035,935.0,0.04866310160427807,plant-based-foods-and-beverages
1.5,9339687206384,Double Choc Chip Biscuits Free from gluten,Woolworths,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits,"No gluten, Health Star Rating, Health Star Rating 1.5",en:no-gluten|en:health-star-rating|en:health-star-rating-1-5,au,d,4.0,,1944.0,56.470588235294,23.529411764706,22.352941176471,8.2352941176471,7.6470588235294,5.8823529411765,0.58823529411765,0.23529411764706,1944.0,0.012103606874848766,snacks
1.5,9310645350431,Cheese Flavoured Popcorn,Coles,"Snacks, Popcorn",en:snacks|en:popcorn,"No gluten, Australian made, DZG Gluten free, Health Star Rating, Health Star Rating 1.5",en:no-gluten|en:crossed-grain-trademark|en:australian-made|en:dzg-gluten-free|en:health-star-rating|en:health-star-rating-1-5,Australia,e,4.0,1960.0,1960.0,38.8,6.0,28.4,6.0,11.6,7.6,3.03,1.212,1960.0,0.003061224489795918,snacks
1.5,9339687136315,Croissants,Woolworths,"Snacks,Sweet snacks,Sweet pastries and pies,Viennoiseries,Croissants",en:snacks|en:sweet-snacks|en:sweet-pastries-and-pies|en:viennoiseries|en:croissants,"Australian made,Health Star Rating,Health Star Rating 1.5",en:australian-made|en:health-star-rating|en:health-star-rating-1-5,Australia,e,4.0,1690.0,1690.0,37.2,3.9,24.3,14.3,8.5,,0.9375,0.375,1690.0,0.0023076923076923075,snacks
1.5,9300633216757,Dijon Mustard,Woolworths,"Condiments,Sauces,Mustards,Dijon mustards",en:condiments|en:sauces|en:mustards|en:dijon-mustards,"Health Star Rating,Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,"Australia,New Zealand",d,,,619.0,3.2,2.7,11.5,1.0,7.2,0.0,2.6,1.04,619.0,0.004361873990306947,condiments
1.5,9310645344454,Mirror Glaze Mousse Belgian Chocolate & Salted Caramel,"Coles Finest, Coles","Desserts, Chocolate desserts, Chocolate mousses",en:dairies|en:desserts|en:dairy-desserts|en:chocolate-desserts|en:sweet-mousses|en:dairy-mousses|en:chocolate-mousses,"Vegetarian, Sustainable Palm Oil, Vegan, Health Star Rating, Health Star Rating 1.5",en:sustainable|en:vegetarian|en:sustainable-palm-oil|en:vegan|en:health-star-rating|en:health-star-rating-1-5,en:Australia,e,4.0,1490.0,1490.0,36.5,24.3,21.1,13.1,4.0,2.8,0.29,0.116,1490.0,0.016308724832214766,dairies
1.5,9300633657116,Belgian chocolate,Woolworths,"Desserts, Frozen foods, Frozen desserts",en:desserts|en:frozen-foods|en:frozen-desserts,"Sustainable farming, Health Star Rating, Health Star Rating 1.5, UTZ Certified",en:sustainable-farming|en:health-star-rating|en:health-star-rating-1-5|en:utz-certified,en:Australia,e,,,1604.0,40.0,34.777777777778,21.222222222222,9.4444444444444,6.4444444444444,3.4444444444444,0.13055555555556,0.052222222222224,1604.0,0.02168190634524813,desserts
1.5,9310645233796,Chocolate Celebration Cake,Coles,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Chocolate cakes",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes|en:chocolate-cakes,"Vegetarian, No gluten, Health Star Rating, Health Star Rating 1.5",en:no-gluten|en:vegetarian|en:health-star-rating|en:health-star-rating-1-5,en:Australia,e,4.0,,1550.0,58.1,26.2,13.2,7.88,2.75,1.5,0.6,0.24,1550.0,0.01690322580645161,snacks
1.5,9310114262548,Sausage Roll,Four N Twenty,"Frozen foods, Meals, Pizzas pies and quiches, Frozen pizzas and pies, Frozen pies",en:frozen-foods|en:meals|en:pizzas-pies-and-quiches|en:frozen-pizzas-and-pies|en:frozen-pies,"Health Star Rating, Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,en:Australia,d,4.0,1130.0,1130.0,28.3,1.0,13.5,7.2,8.5,,0.61,0.244,1130.0,0.0008849557522123894,frozen-foods
1.5,9300633780357,Scotch Finger,Woolworths,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits,"Australian made,Health Star Rating,Health Star Rating 1.5",en:australian-made|en:health-star-rating|en:health-star-rating-1-5,"Australia,New Zealand",e,4.0,1990.0,1990.0,65.5,17.8,19.9,10.3,6.9,2.6,1.0325,0.413,1990.0,0.008944723618090452,snacks
1.5,9300601306381,Lemon Madeira cake,Coles,"Madeira Cake,Cakes",en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:cakes|en:madeira-cake,"Sustainable,Sustainable Palm Oil,Australian made,Health Star Rating 1.5,No artificial colours or flavours",en:sustainable|en:no-artificial-flavors|en:sustainable-palm-oil|en:australian-made|en:health-star-rating|en:health-star-rating-1-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,Australia,e,4.0,,1610.0,62.9,41.7,12.6,3.14,3.71,0.286,0.629,0.251,1610.0,0.025900621118012425,snacks
1.5,9310645106267,Full cream evaporated milk,Coles,en:milks,en:dairies|en:milks,"Health Star Rating, Health Star Rating 1.5, en:no-artificial-colours-or-flavours",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-1-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,en:au,e,,,619.0,10.4,10.4,8.7,5.1,7.1,0.0,0.325,0.13,619.0,0.01680129240710824,dairies
1.5,9339687172009,Golden syrup,Woolworths,"Sweeteners,Syrups,Simple syrups",en:sweeteners|en:syrups|en:simple-syrups,"Health Star Rating,Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,"Australia,New Zealand",e,3.0,,1255.0,72.857142857143,72.857142857143,0.0,0.0,1.4285714285714,,0.32142857142858,0.128571428571432,1255.0,0.0580535002845761,sweeteners
1.5,9300633982065,Whipped Cream,Woolworths,"Dairies, Creams, en:whipped-creams",en:dairies|en:creams|en:whipped-creams,"Health Star Rating, Health Star Rating 1.5, Made in Belgium",en:health-star-rating|en:health-star-rating-1-5|en:made-in-belgium,au,unknown,1.0,,1230.0,11.5,11.5,26.9,18.8,2.2,,,,1230.0,0.00934959349593496,dairies
1.5,9310645404523,Apricot Jam,Coles,,,"Health Star Rating, Health Star Rating 1.5, en:new-recipe",en:health-star-rating|en:health-star-rating-1-5|en:new-recipe,Australie,unknown,,,1130.0,64.0,64.0,0.0,,0.0,,,,1130.0,0.05663716814159292,
1.5,9310645252476,Pickle’naise mayonnaise with dill pickle,Coles,,,"Australian made, Health Star Rating, Health Star Rating 1.5",en:australian-made|en:health-star-rating|en:health-star-rating-1-5,en:Australia,unknown,4.0,,1874.0,11.6,8.0,45.2,4.0,4.0,0.0,1.88,0.752,1874.0,0.004268943436499467,
1.5,9310645101880,Ricotta,,"Dairies, Fermented foods, Fermented milk products, Cheeses, Italian cheeses, Ricotta",en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:italian-cheeses|en:ricotta,"Health Star Rating, Health Star Rating 1.5, en:no-artificial-colours-or-flavours",en:no-artificial-flavors|en:health-star-rating|en:health-star-rating-1-5|en:no-artificial-colors|en:no-artificial-colours-or-flavours,"Australia,en:switzerland",c,,562.0,562.0,4.1,3.6,9.8,6.5,7.6,0.0,0.4826,0.19304,562.0,0.006405693950177936,dairies
1.5,93718103,Masterfood Tartare Sauce,Masterfoods,"Condiments, Sauces, Tartare sauces, Groceries",en:condiments|en:sauces|en:tartare-sauces|en:groceries,"Health Star Rating, Health Star Rating 1.5, No artificial colors",en:health-star-rating|en:health-star-rating-1-5|en:no-artificial-colors,en:Australia,e,4.0,2510.0,2510.0,8.0,4.0,59.0,5.0,1.0,,2.08,0.83,2510.0,0.0015936254980079682,condiments
1.5,9310015249020,Fun mix every ones faveourites,Smith's,Potato chips,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:potato-crisps,"Health Star Rating, Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,"France, en:australia",c,,,2110.0,59.4,2.78,25.6,1.67,7.22,2.78,0.43,0.172,2110.0,0.0013175355450236966,plant-based-foods-and-beverages
1.5,9324306011739,Apricot delight,,,,"Health Star Rating, Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,en:au,unknown,4.0,,1520.0,84.333333333333,67.666666666667,3.3333333333333,3.3333333333333,3.3333333333333,3.3333333333333,,,1520.0,0.04451754385964934,
1.5,9310113900984,Orange and passion fruit,Mildura,"Plant-based foods and beverages, Beverages",en:plant-based-foods-and-beverages|en:beverages,"Health Star Rating, Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,en:Australia,unknown,4.0,,682.0,18.8,17.8,1.0,0.0,1.0,,,,682.0,0.026099706744868036,plant-based-foods-and-beverages
1.5,9300675093033,Sprite+,Coca-Cola,"Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Sodas, Fruit sodas, Lemon soft drinks",en:plant-based-foods-and-beverages|en:beverages|en:plant-based-beverages|en:carbonated-drinks|en:fruit-based-beverages|en:sodas|en:fruit-sodas|en:lemon-soft-drinks,"Health Star Rating, Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,Australia,e,4.0,118.0,118.0,6.5,6.5,0.0,0.0,0.0,0.0,0.04,0.016,118.0,0.05508474576271186,plant-based-foods-and-beverages
1.5,9300633982447,Sweet chilli sauce,Woolworths,"Condiments,Sauces",en:condiments|en:sauces,"Health Star Rating,Health Star Rating 1.5",en:health-star-rating|en:health-star-rating-1-5,"Australia,New Zealand",e,4.0,,657.0,37.4,33.3,1.0,1.0,1.0,,1.98628,0.794512,657.0,0.05068493150684931,condiments
